arm,kind,target,family,init,seed,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,training_projection_rmse,event_time,censored,diverged,wall_seconds,target_samples,kernel_pairs,sort_work,projection_dot_products,stored_scalars
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,1,0.01669049478840301,0.09345459268667444,0.21520281415061582,1.0,0.03125,0.019658361195880596,40,0,0,0.2662616000161506,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,1,0.01673475280370096,0.09420916251047641,0.2142544822416138,1.0,0.0,0.015493818183227856,40,0,0,0.5090529000153765,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,far,1,0.016672393538372354,0.09371937780293069,0.21531902751804802,1.0,0.03125,0.018988480297549168,40,0,0,0.3349150999856647,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,far,1,0.016725310715518082,0.09432110030248131,0.21605369163303453,1.0,0.03125,0.016575982013851992,40,0,0,0.2637203000194859,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,far,2,5.47352349391819,2.314761511249782,2.7176222945926796,0.5,1.0,nan,300,1,0,0.10303159998147748,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,far,2,0.7160996704619711,0.7126833677378996,1.1043514091249038,0.5,0.75,nan,300,1,0,0.10567610000725836,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,far,2,0.022215929685590385,0.10782316938473573,0.2593423817460643,1.0,0.0625,nan,160,0,0,0.09358509999583475,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,far,2,0.02270211737734673,0.09063785282666763,0.14249552005581992,1.0,0.0,nan,120,0,0,0.08718680002493784,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,far,2,0.3635371875044422,0.4667087295700495,0.6078320072510427,1.0,0.15625,0.0,300,1,0,0.06688140000915155,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,2,0.013665903883190555,0.08088020333844578,0.19764612908936416,1.0,0.0,0.019169591229540834,20,0,0,0.14231749999453314,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,2,0.01369384249758232,0.08050070114601318,0.19732598503967988,1.0,0.03125,0.020171162127308084,20,0,0,0.2618242000171449,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,2,0.01374845579172046,0.08088075683965727,0.19757356230675704,1.0,0.03125,0.020042657014635794,20,0,0,0.5050741999875754,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,far,2,0.01377466895989854,0.08132168558064452,0.19489394544336142,1.0,0.0,0.014968323870950153,20,0,0,0.33287459998973645,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,far,2,0.013756262755737048,0.08108032274765282,0.1954985346233761,1.0,0.0,0.019936569440776604,20,0,0,0.2682041000225581,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,far,3,5.2504865975012205,2.2717879869511184,2.6615158268948833,0.5,1.0,nan,300,1,0,0.10221409998484887,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,far,3,0.6921417273232096,0.7108846940208501,1.0937793451749653,0.5,0.75,nan,300,1,0,0.10324289998970926,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,far,3,0.011906812026976077,0.07787884883428663,0.2097852182463102,1.0,0.0625,nan,200,0,0,0.09722009999677539,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,far,3,0.02249074313571553,0.09332305014955802,0.18590982324810018,1.0,0.0,nan,100,0,0,0.08628339998540469,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,far,3,0.13767971117782807,0.28860196396807875,0.4381355543633578,1.0,0.03125,0.0,300,1,0,0.06791909999446943,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,3,0.017898019582902824,0.09467518135665233,0.2151019147803258,1.0,0.03125,0.0220318653490885,60,0,0,0.14507359999697655,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,3,0.01789767745553661,0.09487472676605241,0.21489458952918863,1.0,0.03125,0.01958625664430239,60,0,0,0.26840549998451024,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,3,0.018028992256728493,0.09602585938067425,0.21464626398894215,1.0,0.0,0.013061644598394552,60,0,0,0.5057223000039812,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,far,3,0.01784580201584607,0.09528779947549891,0.21752272340287035,1.0,0.0,0.02040203804999294,60,0,0,0.3319132999749854,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,far,3,0.017937542799820294,0.09555037332132217,0.2141164776867447,1.0,0.0,0.01567745553445422,60,0,0,0.269615099998191,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,far,4,5.478367567431626,2.3262609715815725,2.7284419310635464,0.5,1.0,nan,300,1,0,0.11977210000623018,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,far,4,0.7198622400974084,0.7153024714427767,1.1066939663243245,0.5,0.78125,nan,300,1,0,0.10205149999819696,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,far,4,0.012706051755702275,0.08184424903937566,0.18645047214905303,1.0,0.0625,nan,120,0,0,0.11453110000002198,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,far,4,0.01884467550081803,0.0901046331265289,0.18708823475363826,1.0,0.0,nan,80,0,0,0.0908147000009194,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,far,4,0.22359721494293439,0.36978481963482396,0.5215983622620424,1.0,0.0625,0.0,300,1,0,0.06474359999992885,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,4,0.015671098447184617,0.08889407068986062,0.21233643303033822,1.0,0.0,0.0208660849622846,40,0,0,0.1470549000077881,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,4,0.015577760496295001,0.08894123493979975,0.21199197634806843,1.0,0.0,0.021079180808798573,40,0,0,0.2647890000080224,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,4,0.015656078634824544,0.08946647693614566,0.2111869188348184,1.0,0.0,0.01735907090773903,40,0,0,0.5122336999920662,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,far,4,0.015689261776966834,0.08933397291065925,0.2118498880332238,1.0,0.0,0.02102121981309398,40,0,0,0.33527190002496354,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,far,4,0.015653653455429906,0.08873972907720172,0.2119287025558634,1.0,0.0,0.021737870695420672,40,0,0,0.26685210000141524,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,concentrated,0,0.01778179654698475,0.11167180671946733,0.1545993193477941,nan,nan,nan,140,0,0,0.09229329999652691,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,concentrated,0,0.0018355002953182042,0.026556574684915405,0.03862377813231069,nan,nan,nan,60,0,0,0.08190809999359772,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,concentrated,0,0.0027117433586304474,0.027885260244992306,0.037883177917905624,nan,nan,nan,40,0,0,0.0813489000138361,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,concentrated,0,0.005032118286559251,0.03984155388640047,0.05407243169205906,nan,nan,nan,40,0,0,0.07987899999716319,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,concentrated,0,0.03374895699583569,0.13128499629642176,0.17887369458276248,nan,nan,0.0,20,0,0,0.04260970000177622,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,0,0.001987900575353141,0.03903448432984255,0.062017058315907043,nan,nan,0.018748035922654848,20,0,0,0.14780219999374822,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,0,0.0018853788093335933,0.039250804236105684,0.06155001630714255,nan,nan,0.019746963964819782,20,0,0,0.2665305999980774,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,0,0.0018885750558218506,0.03933628644546366,0.06154118655076054,nan,nan,0.02009684124409115,20,0,0,0.49827349997940473,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,0,0.0019078954192642827,0.03938862224771504,0.06157586748822143,nan,nan,0.019270934999466076,20,0,0,0.3380639999813866,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,concentrated,0,0.0018742861941524191,0.03928593206658665,0.0615355343870398,nan,nan,0.01879204904746892,1,0,0,0.2627267999923788,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,concentrated,1,0.020413024732879537,0.1194562582089746,0.17709042478709883,nan,nan,nan,160,0,0,0.09012420001090504,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,concentrated,1,0.0031794970578901127,0.03992497035802863,0.060316921638082534,nan,nan,nan,80,0,0,0.08427419999497943,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,concentrated,1,0.003640105828793816,0.0380193282596395,0.05309055545388262,nan,nan,nan,60,0,0,0.08056129998294637,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,concentrated,1,0.005453650146805655,0.04449750595603644,0.06098040669133085,nan,nan,nan,60,0,0,0.08250770001905039,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,concentrated,1,0.03691638364669503,0.14499951886205356,0.21730305250415677,nan,nan,0.0,20,0,0,0.041125599993392825,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,1,0.002832189809295116,0.04627523951169218,0.07730630605733134,nan,nan,0.01767363133343168,20,0,0,0.1456336000119336,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,1,0.002816896669219471,0.04647608681211534,0.0768929258282177,nan,nan,0.018433890720061526,20,0,0,0.2673701999883633,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,1,0.002772911157430835,0.04640846950047971,0.0768626764401496,nan,nan,0.02077925197080836,20,0,0,0.5076728999847546,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,1,0.0028640484065600713,0.04677742346418315,0.07724003939049026,nan,nan,0.019456026684162304,1,0,0,0.3314554000098724,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,concentrated,1,0.002825691883209025,0.046375913582208085,0.07704076270101491,nan,nan,0.01971217338197761,1,0,0,0.26202580000972375,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,concentrated,2,0.014392085814423528,0.10012425834930784,0.1455378819108731,nan,nan,nan,180,0,0,0.0991204000019934,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,concentrated,2,0.0027772625899973313,0.029295607236550142,0.0372487316812715,nan,nan,nan,80,0,0,0.08499060000758618,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,concentrated,2,0.0044098481043568505,0.03914801093932607,0.05651188042581523,nan,nan,nan,60,0,0,0.08286999998381361,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,concentrated,2,0.007188969366169307,0.05391539575520532,0.08549951650866473,nan,nan,nan,60,0,0,0.08079169999109581,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,concentrated,2,0.03648205867598153,0.12928418507099032,0.18449299637433966,nan,nan,0.0,20,0,0,0.04062069999054074,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,2,0.002061526424620874,0.03571629283414053,0.054255969313602374,nan,nan,0.018962178896025063,20,0,0,0.1492895999981556,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,2,0.0019777858565338535,0.03525612764566864,0.053818936011177154,nan,nan,0.020842689062312042,20,0,0,0.26192719998653047,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,2,0.0019349469477698555,0.035240658338277914,0.05387622020012588,nan,nan,0.021340978300839655,20,0,0,0.5014444999978878,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,2,0.001990551968410914,0.03552944017819927,0.054273321908871186,nan,nan,0.020157834931576343,20,0,0,0.3401799999992363,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,concentrated,2,0.0020177740184139648,0.03562678047619032,0.053973498627072826,nan,nan,0.02006929731824014,1,0,0,0.2630092000181321,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,concentrated,3,0.014931403574316549,0.10383283242679645,0.1475223989493474,nan,nan,nan,160,0,0,0.0900792000174988,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,concentrated,3,0.0025766038383205903,0.029211829093631035,0.03967446667281253,nan,nan,nan,80,0,0,0.08724649998475797,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,concentrated,3,0.004207649341264608,0.038365796847992975,0.05199558669143713,nan,nan,nan,60,0,0,0.07871370000066236,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,concentrated,3,0.008032719202046623,0.058452705181105916,0.07957683634659811,nan,nan,nan,60,0,0,0.08210279999184422,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,concentrated,3,0.033459757426387626,0.13081434221959798,0.19092955025991742,nan,nan,0.0,20,0,0,0.060548000008566305,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,3,0.0016275957695471854,0.032273505575594955,0.06038723814967118,nan,nan,0.01665716468413753,20,0,0,0.14567620001616888,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,3,0.001516354619764293,0.031854372830595445,0.05940770287206739,nan,nan,0.0190504315818198,20,0,0,0.2685683000017889,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,3,0.0015459973918803271,0.032215961682959746,0.059460710234922796,nan,nan,0.020191214323018524,20,0,0,0.5337698000075761,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,3,0.0014987812163238523,0.031758207570357425,0.0596912743334986,nan,nan,0.019138732321447142,1,0,0,0.36169299998437054,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,concentrated,3,0.001567689138031625,0.032127720090468735,0.05959363653207108,nan,nan,0.019162218502225017,1,0,0,0.2616238000045996,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,concentrated,4,0.018339981289505758,0.11334722059502476,0.16499371882222133,nan,nan,nan,140,0,0,0.09261659998446703,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,concentrated,4,0.002422666901484849,0.03122922871372749,0.04458504507818874,nan,nan,nan,60,0,0,0.08234529997571371,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,concentrated,4,0.0033141186378493614,0.03446236096850437,0.04709485102536215,nan,nan,nan,60,0,0,0.08340589998988435,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,concentrated,4,0.005367077420427524,0.04554326431126188,0.06464217323888634,nan,nan,nan,40,0,0,0.07762749999528751,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,concentrated,4,0.038448238186043815,0.14018028650519843,0.2009781952815111,nan,nan,0.0,20,0,0,0.041284200007794425,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,4,0.00188281373396193,0.038312125956251004,0.06917532836028419,nan,nan,0.017180431805224432,20,0,0,0.14792499999748543,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,4,0.0017890814664719423,0.037812837429361944,0.06891118291321202,nan,nan,0.019918954462188138,20,0,0,0.2679645999742206,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,4,0.0018189595420869953,0.038101296648986864,0.06843131568796369,nan,nan,0.0202364403502249,20,0,0,0.5020100999972783,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,concentrated,4,0.0017908510159572177,0.03772917936210806,0.06895003544534484,nan,nan,0.019491554789019126,1,0,0,0.32797530002426356,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,concentrated,4,0.0017880703713215595,0.03802209027021942,0.06889638307579504,nan,nan,0.01957586731963367,1,0,0,0.2606853000179399,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,far,0,6.182304625508713,2.3521167794493816,2.647789427094369,nan,nan,nan,300,1,0,0.1054751000192482,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,far,0,0.09895970004085419,0.2675820205932019,0.3908395899791675,nan,nan,nan,300,1,0,0.10461389998090453,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,far,0,0.0037510277670245173,0.03592285519768366,0.04943361436417529,nan,nan,nan,60,0,0,0.08054890000494197,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,far,0,0.006541327497769034,0.04987132217969856,0.06926120944168247,nan,nan,nan,40,0,0,0.0790500000002794,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,far,0,0.05611870284158371,0.17399408665259042,0.24197786999094315,nan,nan,0.0,120,0,0,0.050040199974318966,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,0,0.00249922928375812,0.04519795956890093,0.0871210092873025,nan,nan,0.018174682476804285,40,0,0,0.14854990001185797,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,0,0.0023501667089069755,0.044747048620647795,0.08670122478574901,nan,nan,0.020452345552037773,40,0,0,0.26910410000709817,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,0,0.0022907300100460937,0.044330882104235345,0.0862088063002851,nan,nan,0.02043143884306589,40,0,0,0.5097143000166398,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,far,0,0.0023273418233702436,0.04491942851549815,0.08640782427637327,nan,nan,0.020290998892605397,40,0,0,0.32986280001932755,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,far,0,0.0023293756147885203,0.04469884151477204,0.08644304065510525,nan,nan,0.020074167836850756,40,0,0,0.26603820000309497,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,far,1,6.287031331971737,2.375073639115948,2.6700953703279775,nan,nan,nan,300,1,0,0.1197204000200145,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,far,1,0.18285288690582013,0.3631925973937839,0.5117375540105984,nan,nan,nan,300,1,0,0.10528229997726157,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,far,1,0.0035660910083070707,0.0356798148536564,0.052997235875399194,nan,nan,nan,60,0,0,0.08141459999023937,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,far,1,0.005457147043511412,0.04568220342485282,0.07245306417347157,nan,nan,nan,40,0,0,0.07901840002159588,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,far,1,0.03295324725735216,0.13269019279611355,0.18565456321202628,nan,nan,0.0,20,0,0,0.04023309997864999,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,1,0.0022159605147763495,0.0417614326644331,0.06893848855416371,nan,nan,0.01915225789483369,20,0,0,0.13959939999040216,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,1,0.0021305798859199143,0.04143022090977845,0.06795230199890108,nan,nan,0.01998434545441547,20,0,0,0.2596758999861777,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,1,0.002166978922638174,0.041595799859002476,0.0680931298802299,nan,nan,0.02100502228992421,20,0,0,0.502525699994294,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,far,1,0.0022267355245004783,0.042148475807269686,0.06880986590258163,nan,nan,0.020202133790505398,20,0,0,0.3391754999756813,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,far,1,0.002185987534963685,0.04201928811217503,0.06839195823438618,nan,nan,0.019071625244553213,20,0,0,0.26404229999752715,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,far,2,6.284218614316913,2.3726872621429527,2.6680009260456266,nan,nan,nan,300,1,0,0.11176400000113063,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,far,2,0.18448741892125864,0.36667785514155926,0.5154875292160597,nan,nan,nan,300,1,0,0.10486459999810904,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,far,2,0.0035244184684435353,0.034943170788329904,0.05728552604565185,nan,nan,nan,60,0,0,0.08407869999064133,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,far,2,0.00557517483294756,0.04507059053931516,0.07311994888518752,nan,nan,nan,40,0,0,0.0805675000010524,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,far,2,0.028093720732957905,0.12325405327568978,0.17060209503114457,nan,nan,0.0,20,0,0,0.04127450002124533,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,2,0.002276799057923551,0.04179789706244466,0.0662500055376848,nan,nan,0.019384967043506847,20,0,0,0.15983389999018982,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,2,0.002138954883103006,0.04132902286725322,0.06483804313725272,nan,nan,0.019833678005369955,20,0,0,0.2657471999991685,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,2,0.002109596285510662,0.04142792751933141,0.06462448512371607,nan,nan,0.02066723994303705,20,0,0,0.523294899991015,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,far,2,0.0021613341961496113,0.041493741409212324,0.06481271267370727,nan,nan,0.018898327021238913,20,0,0,0.3356872000149451,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,far,2,0.0021447992205745336,0.04122883058581208,0.065042566812443,nan,nan,0.019276870209667236,20,0,0,0.26559660001657903,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,far,3,6.28577844021366,2.3640884076011512,2.65434124184416,nan,nan,nan,300,1,0,0.10504209998180158,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,far,3,0.16473209898713392,0.33390198945452637,0.49172804530104375,nan,nan,nan,300,1,0,0.10434180000447668,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-correlated-rho085,correlated,far,3,0.005083514707832748,0.04146872049964387,0.06083874498840164,nan,nan,nan,60,0,0,0.08080300001893193,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,far,3,0.008016267028598367,0.05490794449839759,0.0802713307534308,nan,nan,nan,20,0,0,0.07930660000420175,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,far,3,0.0476616546306351,0.14387090919373047,0.19257137804465377,nan,nan,0.0,20,0,0,0.04029929998796433,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,3,0.0015953688076549843,0.027881804846398413,0.05155098899766387,nan,nan,0.018983114559034276,20,0,0,0.14592549999360926,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,3,0.0015523004812049157,0.0280903329104531,0.051410595861731856,nan,nan,0.020028161530751338,20,0,0,0.26317580000613816,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,3,0.0015044658783871512,0.028085834422134314,0.051580881023865176,nan,nan,0.02038359898969008,20,0,0,0.5072508000012022,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,far,3,0.0014928264459997953,0.02833170799965536,0.051738018900716796,nan,nan,0.01949715400749857,20,0,0,0.3331518000049982,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,far,3,0.0014979216651308525,0.028203383501635315,0.05193153209894382,nan,nan,0.019818959244369792,20,0,0,0.2660065999953076,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-correlated-rho085,correlated,far,4,6.283607355587308,2.374830989100868,2.6723861248507617,nan,nan,nan,300,1,0,0.10675000000628643,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-correlated-rho085,correlated,far,4,0.14475553500691996,0.3153120469565563,0.4180736120606751,nan,nan,nan,300,1,0,0.10545999999158084,19200,2457600,0.0,0,128
