arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-gated-hybrid,NCT-d8-nonlinear-i0,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.48486579999735113,0.00034189999860245734,0.04966759999661008,0.0,0.5348752999925637,64,64,36,36,0.3534364033779384,8.002647994699297,0.0190241465695431,0.0893548273357232,0.12242982001611429,0.9992080926895142,3.881957548343192,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2265316398,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.06732266768813133,0.9981185793876648,0.03604930965229869,0.08615531586110592,0.07253555208444595,7.646890640258789,0.8285661101341247,5.786197662353516,0.8033436598256231,2.422328233718872,2,2,31.7,0,70656,0,0.48486579999735113,0.25,0.25,0.25,3.806136739621459,0.3192154817283154,1,0.5,0,0,0,0.0,0.2948231417685747,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-nonlinear-i0,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.28203519999806304,0.00034189999860245734,0.04966759999661008,0.0,0.33204469999327557,64,64,36,36,0.3534364033779384,8.002647994699297,0.025771487372768576,0.10128153664597028,0.13172887800497646,0.9924737811088562,3.9904009573991743,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2265316398,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.13501514494419098,0.9817487597465515,0.08201361168175936,0.14160583913326263,0.16110654175281525,224.03585815429688,1.3548912405967712,10.249903678894043,1.2561660044826568,5.535518169403076,4,4,7.0,0,70656,0,0.28203519999806304,0.25,0.25,0.25,3.899875581624188,0.3191129170358181,1,0.5,0,0,0,0.0,0.2940686121582985,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-nonlinear-i0,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.3314137000052142,0.0,0.0,0.0,0.3314137000052142,64,64,36,36,0.3534364033779384,8.002647994699297,0.06299752202563536,0.16319897095470567,0.3558754532821188,0.7470713257789612,4.065758378194751,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3314137000052142,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-nonlinear-i1,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.49003780000202823,0.0010180000026593916,0.04957760000252165,0.0,0.5406334000072093,64,64,36,36,0.3208555424166691,8.815266532230075,0.01766361211058598,0.08106317290769358,0.0963784109948108,0.9978166818618774,4.664802869856534,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3697939282,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.10662626475095749,0.9934065341949463,0.04067970719188452,0.09510236792266369,0.0775325745344162,11.208173751831055,0.9493799418210983,4.297769546508789,0.8046532506123185,2.0727529525756836,2,2,30.325,0,70656,0,0.49003780000202823,0.25,0.25,0.25,3.9998477460808624,0.29357373155653477,1,0.5,0,0,0,0.0,0.26617467515170573,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-nonlinear-i1,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5122296000045026,0.0010180000026593916,0.04957760000252165,0.0,0.5628252000096836,64,64,36,36,0.3208555424166691,8.815266532230075,0.00862064422705,0.06252546292018171,0.07765134265641861,1.028428316116333,4.4236990930247835,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3697939282,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.11223083361983299,0.9957461357116699,0.08452237769961357,0.1838618665933609,0.12441688776016235,9.19201946258545,0.9493799418210983,4.297769546508789,0.8820003151893616,2.204737901687622,2,2,31.025,0,70656,0,0.5122296000045026,0.25,0.25,0.25,2.8907171945743455,0.39642473086714747,2,0.5,1,0,0,0.0,0.3772163562476635,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-nonlinear-i1,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.3351206000006641,0.0,0.0,0.0,0.3351206000006641,64,64,36,36,0.3208555424166691,8.815266532230075,0.09346054739033693,0.19876960261100385,0.37279941453735777,0.7473315000534058,4.690742447896951,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3351206000006641,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-nonlinear-i1,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.2943438000002061,0.0010180000026593916,0.04957760000252165,0.0,0.34493940000538714,64,64,36,36,0.3208555424166691,8.815266532230075,0.022356681868827444,0.08909427130903222,0.10550328515953986,1.0042974948883057,4.591135899663829,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3697939282,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.17336051538586617,0.9741068482398987,0.09384209848940372,0.16115332767367363,0.19684314727783203,64.7649154663086,1.4729697465896607,8.1412992477417,1.3007530421949922,5.018377780914307,4,4,7.0,0,70656,0,0.2943438000002061,0.25,0.25,0.25,4.09128861831485,0.29509269408881666,1,0.5,0,0,0,0.0,0.26663889512419703,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.29269960000237916,0.016156099998624995,0.14867279999452876,0.0,0.4575284999955329,64,192,136,136,0.18796590527735416,18.429414685744632,0.03845536412531381,0.09327110780016525,0.12130126871798189,0.9888759851455688,4.579960001065406,1.0,0.10546875,nan,0.5,0.19287109375,0.0419921875,0.46435546875,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,984103445,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.4822496324777603,0.6049855947494507,0.20774216577410698,0.23004678450524807,0.5124713182449341,18.32737922668457,2.0206441640853883,5.5046586990356445,2.094595356285572,5.360238552093506,4,4,7.0,0,222208,0,0.29269960000237916,0.25,0.25,0.25,11.324081511269926,0.4256683737039566,1,0.5,0,0,0,0.0,0.38398072496056557,1.0,181,20,99,512,160,122,152,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.586701100000937,0.016156099998624995,0.14867279999452876,0.0,0.7515299999940908,64,192,136,136,0.18796590527735416,18.429414685744632,0.02411989006349735,0.0751136876435126,0.09757708968121721,0.9934380650520325,4.165244199873224,1.0,0.0927734375,nan,1.0,0.22021484375,0.015625,0.28076171875,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,984103445,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.10277894139289856,0.9949111342430115,0.1959351897239685,0.25522442162036896,0.3107917308807373,1.5717613697052002,1.301649570465088,3.0856223106384277,1.2963690161705017,2.831843852996826,2,2,31.425,0,222208,0,0.586701100000937,0.25,0.25,0.25,2.0252251608447747,0.7832162097096443,4,0.5,1,0,0,0.0,0.7478231683373451,1.0,125,20,115,512,149,118,155,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.3342843999998877,0.0,0.0,0.0,0.3342843999998877,64,192,136,136,0.18796590527735416,18.429414685744632,0.07421822902837683,0.13899548445917911,0.18705363078403273,0.891412615776062,3.449285555686516,1.0,0.0849609375,nan,1.0,0.2431640625,0.00048828125,0.1025390625,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3342843999998877,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5084412999931374,0.016156099998624995,0.14867279999452876,0.0,0.6732701999862911,64,192,136,136,0.18796590527735416,18.429414685744632,0.04122896829594147,0.09741854537659399,0.12485127620770894,0.990683376789093,4.566114499935999,1.0,0.11328125,nan,0.5,0.20263671875,0.03466796875,0.45263671875,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,984103445,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.22188911586999893,0.9555903673171997,0.0841649305075407,0.10737612005323172,0.19761797785758972,2.9897055625915527,1.301649570465088,3.0856223106384277,1.3683136928826571,2.776869535446167,2,2,30.9,0,222208,0,0.5084412999931374,0.25,0.25,0.25,9.27682348213817,0.42852080389857294,1,0.5,0,0,0,0.0,0.3872867614030838,1.0,152,20,107,512,138,121,146,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-balanced-gmm-i1,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.49686620000284165,0.016648900003929157,0.14621350000379607,0.0,0.6597286000105669,64,192,136,136,0.1552846219667804,22.308079005265704,0.04250110823703768,0.10587702459549932,0.13153427416942168,0.9888701438903809,7.2854547737065865,1.0,0.057291666666666685,nan,0.0,0.00830078125,0.1591796875,0.76123046875,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,363708933,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.153508972376585,0.976970911026001,0.08386783208698034,0.11113746091723442,0.1982831209897995,3.8549180030822754,1.3599729418754578,3.1825761795043945,1.5087922794744373,2.943242311477661,2,2,30.7,0,222208,0,0.49686620000284165,0.25,0.25,0.25,6.922473553461043,0.42884500324726105,1,0.5,0,0,0,0.0,0.38941057994961736,1.0,16,16,16,12,105,105,111,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-balanced-gmm-i1,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.3283850000007078,0.0,0.0,0.0,0.3283850000007078,64,192,136,136,0.1552846219667804,22.308079005265704,0.05849897779617219,0.12579884490944626,0.17249616042244517,0.9501979947090149,5.12407022420411,1.0,0.1533203125,nan,0.6666666666666666,0.0712890625,0.15576171875,0.34375,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3283850000007078,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-balanced-gmm-i1,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2909058000004734,0.016648900003929157,0.14621350000379607,0.0,0.4537682000081986,64,192,136,136,0.1552846219667804,22.308079005265704,0.042319427124229314,0.10605112337475012,0.1313620191618798,0.9956806302070618,7.27418762085169,1.0,0.0478515625,nan,0.0,0.00830078125,0.1552734375,0.763671875,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,363708933,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.408949576318264,0.8678858876228333,0.24721490778028965,0.2602897621691227,0.6035677790641785,14.035907745361328,2.140487849712372,5.311028003692627,2.2593279466032983,4.736675262451172,4,4,7.0,0,222208,0,0.2909058000004734,0.25,0.25,0.25,6.008689342359322,0.42733618468046186,1,0.5,0,0,0,0.0,0.38905385732650755,1.0,12,16,12,10,104,104,113,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-balanced-gmm-i1,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5863431000034325,0.016648900003929157,0.14621350000379607,0.0,0.7492055000111577,64,192,136,136,0.1552846219667804,22.308079005265704,0.02501544354309626,0.08122476791903523,0.09522158734124549,0.9975318908691406,6.169363252102715,1.0,0.0693359375,nan,0.6666666666666666,0.0439453125,0.1083984375,0.44921875,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,363708933,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.11678188666701317,0.9913266897201538,0.200984925031662,0.2715303748846054,0.29864680767059326,1.6388128995895386,1.3599729418754578,3.1825761795043945,1.4694190621376038,3.0001344680786133,2,2,31.0,0,222208,0,0.5863431000034325,0.25,0.25,0.25,1.9700913749851021,0.7993494614958763,4,0.5,1,0,0,0.0,0.7667394787073135,1.0,50,20,50,51,104,102,110,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.49927979999483796,0.017039400001522154,0.1494961999997031,0.0,0.6658153999960632,64,192,136,136,0.1647730072030885,21.02347753396361,0.025561137050043925,0.08118438480080463,0.09810893638608571,0.9825304746627808,11.503537581315,0.5,0.03414062500000002,0.0170703125,0.5,0.0048828125,0.00146484375,0.0,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4231977831,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.3460889607667923,0.9369201064109802,0.1299682203680277,0.15093832183629274,0.28813230991363525,9.103079795837402,2.1281033635139464,3.570002555847168,1.671424294449389,3.3130688667297363,2,2,31.125,0,222208,0,0.49927979999483796,0.25,0.25,0.25,9.266518061644621,0.3579737402498722,1,0.5,0,0,0,0.0,0.33260907903313636,1.0,6,14,2,6,6,1,3,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.3395896999936667,0.0,0.0,0.0,0.3395896999936667,64,192,136,136,0.1647730072030885,21.02347753396361,0.07035397636576946,0.14601351864940804,0.21414857435541723,0.8468590378761292,11.465727451915601,0.5,0.04000000000000002,0.02,0.5,0.0,0.0,0.00048828125,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3395896999936667,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5914973000035388,0.017039400001522154,0.1494961999997031,0.0,0.7580329000047641,64,192,136,136,0.1647730072030885,21.02347753396361,0.022070923605694404,0.07960907873369776,0.09599031270929875,0.9793235063552856,13.520847577292425,1.0,0.018515625000000018,0.0092578125,0.5,0.0068359375,0.00439453125,0.00146484375,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4231977831,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.21414142847061157,0.9811519980430603,0.3407983034849167,0.4058862328529358,0.4745895564556122,5.572663307189941,2.1281033635139464,3.570002555847168,1.9221448302268982,3.1914052963256836,2,2,31.95,0,222208,0,0.5914973000035388,0.25,0.25,0.25,2.524992228656842,0.6698322102427483,4,0.5,1,0,0,0.0,0.6833929464221,1.0,10,20,6,10,11,6,10,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.29490269999951124,0.017039400001522154,0.1494961999997031,0.0,0.4614383000007365,64,192,136,136,0.1647730072030885,21.02347753396361,0.026134695784875817,0.08090396590025078,0.09941204120450518,0.9821661710739136,11.385749871177637,0.5,0.03511718750000002,0.01755859375,0.5,0.00537109375,0.0009765625,0.0,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4231977831,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.6376881301403046,0.939028263092041,0.336795087903738,0.3201909698545933,0.811499297618866,25.185787200927734,2.930756676197052,5.74093770980835,2.418815661780536,4.631899356842041,4,4,7.0,0,222208,0,0.29490269999951124,0.25,0.25,0.25,7.230664702577275,0.35789281129837036,1,0.5,0,0,0,0.0,0.3344463236629963,1.0,6,15,3,6,3,0,2,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-rare-gmm-i1,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5877035999947111,0.015897299999778625,0.1482837000003201,0.0,0.7518845999948098,64,192,136,136,0.1624621113072633,21.322519984897447,0.027683698690649017,0.0833471448125412,0.11767574087764625,0.9924734234809875,12.472721447015498,0.5,0.027304687500000018,0.01365234375,0.5,0.0,0.00634765625,0.01513671875,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1202626873,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.20660310983657837,0.9793049097061157,0.33627796173095703,0.40439434349536896,0.43327614665031433,5.089155673980713,2.0922139048576356,3.8421707153320312,1.9250416994094848,3.276726245880127,2,2,31.85,0,222208,0,0.5877035999947111,0.25,0.25,0.25,2.7212770093889356,0.7029362425208092,4,0.5,1,0,0,0.0,0.7151204094290733,1.0,0,0,0,0,11,3,4,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-rare-gmm-i1,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.34700190000148723,0.0,0.0,0.0,0.34700190000148723,64,192,136,136,0.1624621113072633,21.322519984897447,0.08911983036526916,0.16684149194577347,0.2505384199534348,0.7892791628837585,11.394958814041507,0.5,0.04000000000000002,0.02,0.5,0.0,0.0,0.0,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.34700190000148723,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-rare-gmm-i1,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.29145730000163894,0.015897299999778625,0.1482837000003201,0.0,0.45563830000173766,64,192,136,136,0.1624621113072633,21.322519984897447,0.02976642845228117,0.09225095124635567,0.11944529981809227,0.9846565127372742,11.387962198060475,0.5,0.03902343750000002,0.01951171875,0.5,0.0,0.00048828125,0.00390625,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1202626873,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.5443333089351654,0.9706634879112244,0.3259355165064335,0.30917030945420265,0.7490016222000122,66.00981903076172,2.9174506425857545,6.222539901733398,2.425667651370168,4.630728244781494,4,4,7.0,0,222208,0,0.29145730000163894,0.25,0.25,0.25,5.513226018402671,0.3739494100213051,1,0.5,0,0,0,0.0,0.347901002317667,1.0,0,0,0,0,5,0,3,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-rare-gmm-i1,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.49274339999828953,0.015897299999778625,0.1482837000003201,0.0,0.6569243999983883,64,192,136,136,0.1624621113072633,21.322519984897447,0.028649756981256935,0.0902502709347929,0.11840077278028283,0.9808668494224548,11.601477137349393,0.5,0.03902343750000002,0.01951171875,0.5,0.0,0.00048828125,0.001953125,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1202626873,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.2604875713586807,0.9855287671089172,0.13046693429350853,0.151511549949646,0.28026050329208374,9.565810203552246,2.0922139048576356,3.8421707153320312,1.6844581974670292,3.0685222148895264,2,2,31.3,0,222208,0,0.49274339999828953,0.25,0.25,0.25,6.472853004130475,0.3728061310946941,1,0.5,0,0,0,0.0,0.3464630499482155,1.0,0,0,0,0,4,0,2,0.0,0.0,0.0
