arm,kind,rho,local_kind,metric,quantile_weight,minimum_gradient_agreement,minimum_ascent_cosine,minimum_signal_to_null,maximum_correction_ratio,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,safety_robust_ascent_fraction,safety_intervention_fraction,safety_cap_rejected_fraction,safety_local_rejected_fraction,median_correction_metric_norm,p90_correction_metric_norm,median_correction_ratio,p90_correction_ratio,median_gradient_cosine,median_proposal_cosine,median_safety_ascent_cosine,median_safety_signal_to_null,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0018441700283550189,0.024958030728362907,0.03872105442277042,1.0,0.19754464285714285,0.0523158482142857,0.0010535958720727656,0.02334323924033844,0.039486780806742866,1.0,0.16434151785714285,0.0425502232142857,0.002103817573985922,0.022173145585566063,0.034804018441167546,1.0,0.20047433035714285,0.0503627232142857,-0.0010502217019131566,0.0011700936547723757,-0.0002596475456309033,0.0027848851427968446,280,0,380,0,0.008333333333333333,0.0,0.0,0.0,0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.00046895391315090166,0.00046895391315090166,0.10877137292310973,0.10877137292310973,0.22984801260866178,nan,-0.6614841750599993,1.0008983530563609,-4.320679809373047e-05,-1.1019199064979643e-05,"{""inactive"": 119, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,0,0,64.0,0,0.0,27.52340340000228
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0034476222768102804,0.026099330140671607,0.03716921218447285,1.0,0.13030133928571425,0.036481584821428575,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0,0.0,0.001427171417622053,0.01010292066037434,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,1,0,64.0,0,0.0,6.8042287999996915
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0034476222768102804,0.026099330140671607,0.03716921218447285,1.0,0.13030133928571425,0.036481584821428575,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0,0.0,0.001427171417622053,0.01010292066037434,280,0,280,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.004297250394809097,0.005418892469757788,0.6260295282959724,0.7816015960027859,0.03329125433143532,nan,-0.7387120315722011,1.0361012625188732,-7.705666305794541e-05,-2.150880008988263e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,1,0,64.0,0,0.0,13.527820899995277
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0034476222768102804,0.026099330140671607,0.03716921218447285,1.0,0.13030133928571425,0.036481584821428575,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0,0.0,0.001427171417622053,0.01010292066037434,280,0,280,0,0.0,0.0,0.0,0.0,0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.002678359553603116,0.005138481951020615,0.6260295282959724,0.8952685462152395,0.03329125433143532,nan,-0.7387120315722011,1.0361012625188732,-7.705666305794541e-05,-2.150880008988263e-05,"{""cap-rejected"": 5, ""inactive"": 115}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,1,0,64.0,0,0.0,20.526606700004777
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0034476222768102804,0.026099330140671607,0.03716921218447285,1.0,0.13030133928571425,0.036481584821428575,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0020204508591882275,0.015996409480297267,0.02746968053204652,1.0,0.15611049107142855,0.0401088169642857,0.0,0.0,0.001427171417622053,0.01010292066037434,280,0,280,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.004297250394809097,0.004297250394809097,0.8204946129294892,0.8204946129294892,0.03329125433143532,nan,-0.7387120315722011,1.0361012625188732,-7.705666305794541e-05,-2.150880008988263e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,1,0,64.0,0,0.0,27.440415599994594
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0006758703332915283,0.014692282901043628,0.04176926758106963,1.0,0.13211495535714285,0.0366908482142857,0.0006277404258731023,0.018476613051421863,0.04136832327806046,1.0,0.09849330357142855,0.0254603794642857,0.0014939388635353268,0.02491077362781647,0.04135310811649493,1.0,0.15318080357142855,0.037458147321428575,-0.0008661984376622245,-0.006434160576394607,-0.0008180685302437984,-0.010218490726772842,280,0,370,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,2,0,64.0,0,0.0,6.787481799983652
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0006758703332915283,0.014692282901043628,0.04176926758106963,1.0,0.13211495535714285,0.0366908482142857,0.0006277404258731023,0.018476613051421863,0.04136832327806046,1.0,0.09849330357142855,0.0254603794642857,0.0014939388635353268,0.02491077362781647,0.04135310811649493,1.0,0.15318080357142855,0.037458147321428575,-0.0008661984376622245,-0.006434160576394607,-0.0008180685302437984,-0.010218490726772842,280,0,370,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.007333597632411955,0.007333597632411955,0.9562504950603952,0.9562504950603952,0.21449916438214353,nan,-0.6087844114507373,1.0695865414083907,-2.910848475656055e-05,-1.3368858732569565e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,2,0,64.0,0,0.0,13.44921059999615
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0006758703332915283,0.014692282901043628,0.04176926758106963,1.0,0.13211495535714285,0.0366908482142857,0.0006277404258731023,0.018476613051421863,0.04136832327806046,1.0,0.09849330357142855,0.0254603794642857,0.0014939388635353268,0.02491077362781647,0.04135310811649493,1.0,0.15318080357142855,0.037458147321428575,-0.0008661984376622245,-0.006434160576394607,-0.0008180685302437984,-0.010218490726772842,280,0,370,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.004079933643366847,0.006682864834602934,0.614801118696333,0.8879606197875828,0.21449916438214353,nan,-0.6087844114507373,1.0695865414083907,-2.910848475656055e-05,-1.3368858732569565e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,2,0,64.0,0,0.0,20.552811999979895
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0006758703332915283,0.014692282901043628,0.04176926758106963,1.0,0.13211495535714285,0.0366908482142857,0.0006277404258731023,0.018476613051421863,0.04136832327806046,1.0,0.09849330357142855,0.0254603794642857,0.0014939388635353268,0.02491077362781647,0.04135310811649493,1.0,0.15318080357142855,0.037458147321428575,-0.0008661984376622245,-0.006434160576394607,-0.0008180685302437984,-0.010218490726772842,280,0,370,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.21449916438214353,nan,-0.6087844114507373,1.0695865414083907,-2.910848475656055e-05,-1.3368858732569565e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,2,0,64.0,0,0.0,27.365473399986513
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0017647698949212476,0.03985391485379473,0.056927008777973964,1.0,0.1255580357142857,0.0342494419642857,0.003718199582194992,0.03575161091356073,0.043388204747827785,1.0,0.18094308035714285,0.0620814732142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0027661326173394896,-0.019083298259794518,-0.004719562304613234,-0.014980994319560521,280,0,370,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,6.837368600012269
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0017647698949212476,0.03985391485379473,0.056927008777973964,1.0,0.1255580357142857,0.0342494419642857,0.003718199582194992,0.03575161091356073,0.043388204747827785,1.0,0.18094308035714285,0.0620814732142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0027661326173394896,-0.019083298259794518,-0.004719562304613234,-0.014980994319560521,280,0,370,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.005078818335033296,0.007401914897615272,0.5609830801915121,0.6169056174983253,0.38141894333719933,nan,-0.7569052971194307,1.0582583472467353,-0.00016655214018943657,-3.978733587894843e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,13.597711100010201
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0017647698949212476,0.03985391485379473,0.056927008777973964,1.0,0.1255580357142857,0.0342494419642857,0.003718199582194992,0.03575161091356073,0.043388204747827785,1.0,0.18094308035714285,0.0620814732142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0027661326173394896,-0.019083298259794518,-0.004719562304613234,-0.014980994319560521,280,0,370,0,0.0,0.0,0.0,0.0,0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.007725905042105896,0.007943535096173682,0.897718091123052,0.9772776968594761,0.38141894333719933,nan,-0.7569052971194307,1.0582583472467353,-0.00016655214018943657,-3.978733587894843e-05,"{""cap-rejected"": 5, ""inactive"": 115}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,20.708105600002455
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0017647698949212476,0.03985391485379473,0.056927008777973964,1.0,0.1255580357142857,0.0342494419642857,0.003718199582194992,0.03575161091356073,0.043388204747827785,1.0,0.18094308035714285,0.0620814732142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0027661326173394896,-0.019083298259794518,-0.004719562304613234,-0.014980994319560521,280,0,370,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.007982689038260765,0.007982689038260765,0.49107990855799577,0.49107990855799577,0.38141894333719933,nan,-0.7569052971194307,1.0582583472467353,-0.00016655214018943657,-3.978733587894843e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,27.75256370002171
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00311549965579494,0.038492026271488636,0.060515280806399646,1.0,0.1402064732142857,0.0508510044642857,0.002100394227132041,0.02904725587152528,0.039248010713655926,1.0,0.22293526785714285,0.0781947544642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00032198694184915055,-0.001545583692715024,0.0013370923705120497,0.007899186707248332,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,6.879966400010744
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00311549965579494,0.038492026271488636,0.060515280806399646,1.0,0.1402064732142857,0.0508510044642857,0.002100394227132041,0.02904725587152528,0.039248010713655926,1.0,0.22293526785714285,0.0781947544642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00032198694184915055,-0.001545583692715024,0.0013370923705120497,0.007899186707248332,280,0,380,0,0.0,0.0,0.0,0.0,0,0.05,0.0,0.05,0.0,0.002957427810073112,0.010708191928627275,0.6111994486309714,0.8157933666786583,0.36855116820531175,nan,-0.7327293516535599,1.096281884156237,-8.471501403576421e-05,-2.330314290881803e-05,"{""cap-rejected"": 6, ""inactive"": 114}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,13.579567100008717
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.003115459054012115,0.03849224913521081,0.060515125700645746,1.0,0.1402064732142857,0.0508510044642857,0.002100195134492444,0.029046807758502664,0.039248584915468884,1.0,0.22293526785714285,0.0781947544642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00032178784920955383,-0.0015460318057376396,0.001337051768729225,0.007899409570970503,280,0,380,0,0.008333333333333333,0.0,0.0,0.0,0,0.09166666666666666,0.008333333333333333,0.08333333333333333,0.0,0.0016601548121160875,0.010093996530720406,0.5147973043035423,0.6610890388422381,0.3685592025557684,nan,-0.7326356709355075,1.0962800866171378,-8.471501403576421e-05,-2.330314290881803e-05,"{""cap-rejected"": 10, ""inactive"": 109, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,20.586005100019975
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.00311549965579494,0.038492026271488636,0.060515280806399646,1.0,0.1402064732142857,0.0508510044642857,0.002100394227132041,0.02904725587152528,0.039248010713655926,1.0,0.22293526785714285,0.0781947544642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00032198694184915055,-0.001545583692715024,0.0013370923705120497,0.007899186707248332,280,0,380,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.010708191928627275,0.011199548246952771,0.8157933666786583,0.9395568289477946,0.36855116820531175,nan,-0.7327293516535599,1.096281884156237,-8.471501403576421e-05,-2.330314290881803e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,27.64262860000599
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00374903262228371,0.04053662830623595,0.05277760670512292,1.0,0.18484933035714285,0.0518275669642857,0.0022570012801925166,0.027630955684926798,0.03694951840494132,1.0,0.21121651785714285,0.0684291294642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004453526305694622,-0.026294971767782543,-0.0029614949636034282,-0.01338929914647339,280,0,320,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,6.686462200013921
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00374903262228371,0.04053662830623595,0.05277760670512292,1.0,0.18484933035714285,0.0518275669642857,0.0022570012801925166,0.027630955684926798,0.03694951840494132,1.0,0.21121651785714285,0.0684291294642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004453526305694622,-0.026294971767782543,-0.0029614949636034282,-0.01338929914647339,280,0,320,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0016088373775435955,0.0016088373775435955,0.8328441429198234,0.8328441429198234,0.13486076599873753,nan,-0.6692387587147849,1.0817814472723355,-7.068416885400393e-05,-2.1681464787198903e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,13.275664300017525
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.00374903262228371,0.04053662830623595,0.05277760670512292,1.0,0.18484933035714285,0.0518275669642857,0.0022570012801925166,0.027630955684926798,0.03694951840494132,1.0,0.21121651785714285,0.0684291294642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004453526305694622,-0.026294971767782543,-0.0029614949636034282,-0.01338929914647339,280,0,320,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0025115892678806663,0.0032337907801503227,0.7063172511431759,0.8075387645644939,0.13486076599873753,nan,-0.6692387587147849,1.0817814472723355,-7.068416885400393e-05,-2.1681464787198903e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,20.29984580000746
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.00374903262228371,0.04053662830623595,0.05277760670512292,1.0,0.18484933035714285,0.0518275669642857,0.0022570012801925166,0.027630955684926798,0.03694951840494132,1.0,0.21121651785714285,0.0684291294642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004453526305694622,-0.026294971767782543,-0.0029614949636034282,-0.01338929914647339,280,0,320,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.13486076599873753,nan,-0.6692387587147849,1.0817814472723355,-7.068416885400393e-05,-2.1681464787198903e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,27.308000100019854
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.02110224530274918,0.24331835411858208,0.49288899517203466,0.9624999999999999,0.12207031249999997,0.03056640625000001,0.020894029325661645,0.23762475218755733,0.46852836646415086,0.9624999999999999,0.10449218749999997,0.02724609375,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009964099151951622,-0.03808662246712605,-0.009755883174864088,-0.0323930205361013,280,0,360,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,7.976112300006207
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.02110224530274918,0.24331835411858208,0.49288899517203466,0.9624999999999999,0.12207031249999997,0.03056640625000001,0.020894029325661645,0.23762475218755733,0.46852836646415086,0.9624999999999999,0.10449218749999997,0.02724609375,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009964099151951622,-0.03808662246712605,-0.009755883174864088,-0.0323930205361013,280,0,360,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.004949460254462022,0.006929656748875628,0.6422621490743619,0.729095014567965,0.09773725730009003,nan,-0.40567725742617655,0.9282455111767585,-0.0003156487394124885,-0.00011083411708299418,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,14.82634179998422
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.021103160345699035,0.24321887164848507,0.49245147349714646,0.9624999999999999,0.12207031249999997,0.03056640625000001,0.020894029325661645,0.23762475218755733,0.46852836646415086,0.9624999999999999,0.10449218749999997,0.02724609375,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009964099151951622,-0.03808662246712605,-0.009754968131914232,-0.0324925030061983,280,0,360,0,0.008333333333333333,0.0,0.0,0.0,0,0.041666666666666664,0.008333333333333333,0.03333333333333333,0.0,0.0024742146364450145,0.005861516121046816,0.4997034251509002,0.6639703654477627,0.09773725730009003,nan,-0.405291085128079,0.9282455111767585,-0.00034734844817710034,-0.00011083411708299418,"{""cap-rejected"": 4, ""inactive"": 115, ""intervened"": 1}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,21.71076549999998
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.02110224530274918,0.24331835411858208,0.49288899517203466,0.9624999999999999,0.12207031249999997,0.03056640625000001,0.020894029325661645,0.23762475218755733,0.46852836646415086,0.9624999999999999,0.10449218749999997,0.02724609375,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009964099151951622,-0.03808662246712605,-0.009755883174864088,-0.0323930205361013,280,0,360,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0024742146364450145,0.0024742146364450145,0.5337210672073579,0.5337210672073579,0.09773725730009003,nan,-0.40567725742617655,0.9282455111767585,-0.0003156487394124885,-0.00011083411708299418,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,28.55100139998831
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.04027493408332905,0.3077439607095326,0.5792769297916496,0.9624999999999999,0.24804687499999997,0.05986328125000001,0.027161759113081718,0.24674987993078168,0.4970694824318598,0.9624999999999999,0.1197265625,0.03017578125,0.0348432719499292,0.2554673079757938,0.4446407693156136,0.9624999999999999,0.05722656249999999,0.01679687499999999,-0.007681512836847482,-0.008717428045012132,0.0054316621333998505,0.05227665273373877,280,0,350,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,1,1,2.71875,6,4665.489938882557,8.063540700008161
