arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
paper-neural-optimized,NPR-d16-rare-gmm-v00,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.2930119000011473,0.0,0.0,0.0,0.2930119000011473,64,176,136,136,0.1391553663196414,23.833969742403436,0.08480969086454593,0.16352708118692438,0.25803760703853024,0.8170861005783081,10.567326447634562,0.5,0.09707031250000005,0.04853515625,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,176,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2930119000011473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-rare-gmm-v00,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.4757217000005767,0.013003699998080265,0.13387389999843435,0.0,0.6225992999970913,64,176,136,136,0.1391553663196414,23.833969742403436,0.038559863462543476,0.10033838434389364,0.13238086108042005,0.9835957288742065,9.997764721731139,1.0,0.027734375000000047,0.013867187500000003,160,10240,20480,320,20480,30720,4587520,3604480,0,983040,55473343.3794596,51623103.3794596,3850240.0,0,0,0,0,0.0,176,32,32,32.0,3,4,4196164726,11,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.3038088381290436,0.982471764087677,0.13082552142441273,0.15374786220490932,0.28022560477256775,7.555292129516602,2.009739625453949,3.431411027908325,1.6522402115166188,2.939382314682007,2,2,31.175,0,203776,0,0.4757217000005767,0.25,0.25,0.25,5.635513113255075,0.3920634925365448,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-rare-gmm-v00,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.265517899999395,0.013003699998080265,0.13387389999843435,0.0,0.41239549999590963,64,176,136,136,0.1391553663196414,23.833969742403436,0.039466253365446846,0.10013031697848672,0.1335885255109782,0.9867231249809265,9.6358193000158,1.0,0.016992187500000047,0.008496093750000003,160,10240,20480,320,20480,30720,4075520,3604480,0,471040,55432383.3794596,51623103.3794596,3809280.0,0,0,0,0,0.0,176,32,32,32.0,3,4,4196164726,11,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.38058900833129883,0.955935537815094,0.3309227153658867,0.3178463913500309,0.7483214139938354,75.8547592163086,2.822134721279144,7.064162731170654,2.41305543333292,4.731731414794922,4,4,7.0,0,203776,0,0.265517899999395,0.25,0.25,0.25,5.85387876081691,0.3928201302886009,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-rare-gmm-v01,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.47204010000132257,0.016156500001670793,0.14795969999977387,0.0,0.6361563000027672,64,192,136,136,0.17273599888952604,20.054311998700594,0.034661882697655244,0.10028056489979084,0.1322744235207382,0.973425030708313,9.535982579809344,1.0,0.027734375000000047,0.013867187500000003,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1925223676,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.26859214901924133,0.9888378977775574,0.13137199264019728,0.15101965330541134,0.2774578630924225,6.949889183044434,2.012076771259308,3.7322263717651367,1.6023939928039908,2.830575704574585,2,2,30.8,0,222208,0,0.47204010000132257,0.25,0.25,0.25,4.722263609967875,0.4071467600762844,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-rare-gmm-v01,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2732959999993909,0.016156500001670793,0.14795969999977387,0.0,0.4374122000008356,64,192,136,136,0.17273599888952604,20.054311998700594,0.03617521654478573,0.10516866849365167,0.13161047668221149,0.9795585870742798,9.01951218210669,1.0,0.006250000000000047,0.0031250000000000028,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1925223676,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.5092014670372009,0.9553298354148865,0.3262454569339752,0.30883486568927765,0.7647613883018494,85.24354553222656,2.8130221486091616,6.5961809158325195,2.3679877018555997,5.286194801330566,4,4,7.0,0,222208,0,0.2732959999993909,0.25,0.25,0.25,4.35149376701442,0.40772749558091165,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-rare-gmm-v01,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.29140810000535566,0.0,0.0,0.0,0.29140810000535566,64,192,136,136,0.17273599888952604,20.054311998700594,0.1328233224764599,0.20490145048079303,0.31096890512573905,0.7318455576896667,10.548252367858813,0.5,0.09804687500000005,0.0490234375,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29140810000535566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-correlated-t-v00,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.46458089999941876,0.016574900000705384,0.147544100000232,0.0,0.6286999000003561,64,192,136,136,0.1799341149498185,19.25205576554425,0.019943857350360084,0.07594537552773682,0.1269815685158364,0.9590357542037964,8.045701426203017,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4199594623,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.25122809782624245,0.9484907388687134,0.09580765198916197,0.14047410525381565,0.21778017282485962,1022.271484375,1.8748036444187164,15.732405662536621,1.5166434407234193,2.9789061546325684,2,2,29.9,0,222208,0,0.46458089999941876,0.25,0.25,0.25,8.69908003867224,0.40543976202607157,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-correlated-t-v00,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.28960080000251764,0.0,0.0,0.0,0.28960080000251764,64,192,136,136,0.1799341149498185,19.25205576554425,0.07845641256211966,0.16324692657931594,0.26581218230433085,0.7613320350646973,6.51971459088517,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.28960080000251764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-correlated-t-v00,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.26957060000131605,0.016574900000705384,0.147544100000232,0.0,0.43368960000225343,64,192,136,136,0.1799341149498185,19.25205576554425,0.021697375315988587,0.0758340836123277,0.1281211344501304,0.9627296924591064,7.862099241111839,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4199594623,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.43515487015247345,0.8787593245506287,0.2330278940498829,0.26375862210989,0.5630168914794922,356946.3125,2.7355397582054137,27.86399269104004,2.2560568027198316,5.178958415985107,4,4,7.0,0,222208,0,0.26957060000131605,0.25,0.25,0.25,8.45527046770443,0.4056433893740177,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-correlated-t-v01,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.47705000000132713,0.016045500000473112,0.1467250999994576,0.0,0.6398206000012578,64,192,136,136,0.17253557043578363,20.077608381786206,0.028893647337750572,0.08484840535307388,0.11974517350007245,0.9771754145622253,8.736640870445408,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4106504504,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.19722619652748108,0.9683362245559692,0.0945301279425621,0.14700200036168098,0.20499210059642792,1009.8248291015625,1.8820960819721222,13.620704650878906,1.5624068036675454,2.819417715072632,2,2,29.825,0,222208,0,0.47705000000132713,0.25,0.25,0.25,8.321876072793701,0.4018521137535572,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-correlated-t-v01,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2621034000039799,0.016045500000473112,0.1467250999994576,0.0,0.4248740000039106,64,192,136,136,0.17253557043578363,20.077608381786206,0.03025602758507251,0.08659970273842883,0.12137389911261998,0.9769172668457031,8.690636274379369,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4106504504,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.3944624811410904,0.9529722332954407,0.2395684141665697,0.2699555344879627,0.5357272028923035,52504.3203125,2.7251611828804014,28.665908813476562,2.290149388089776,4.530533313751221,4,4,7.0,0,222208,0,0.2621034000039799,0.25,0.25,0.25,6.989043934287703,0.4025534145534039,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-correlated-t-v01,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2937647999933688,0.0,0.0,0.0,0.2937647999933688,64,192,136,136,0.17253557043578363,20.077608381786206,0.09908053094250757,0.1791218367091774,0.2815106286409621,0.7148100733757019,7.20587926699106,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2937647999933688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-nonlinear-v00,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.2953849000041373,0.0,0.0,0.0,0.2953849000041373,64,192,136,136,0.1865537603711349,18.56891873016219,0.07955412777387671,0.15532730119707366,0.281620750923252,0.8052171468734741,6.172727770408737,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2953849000041373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-nonlinear-v00,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.47072929999558255,0.017029800001182593,0.16226240000105463,0.0,0.6500214999978198,64,192,136,136,0.1865537603711349,18.56891873016219,0.02202641394073268,0.08119353237362999,0.1397566420611378,0.9624969959259033,8.747081235821064,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,2509674794,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.17986807972192764,0.990699827671051,0.12269348744302988,0.14811574667692184,0.2723256051540375,1328.8135986328125,1.8406809747219086,7.595993518829346,1.621462856605649,2.9103665351867676,2,2,31.45,0,222208,0,0.47072929999558255,0.25,0.25,0.25,4.479763488695246,0.4456296607851982,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-nonlinear-v00,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2720969000001787,0.017029800001182593,0.16226240000105463,0.0,0.45138910000241594,64,192,136,136,0.1865537603711349,18.56891873016219,0.022762564630330218,0.08294492081927514,0.14080858195636048,0.9657701253890991,8.622125986384125,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,2509674794,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.42181774973869324,0.9407132863998413,0.29391074553132057,0.2991087809205055,0.680415689945221,90904.265625,2.689051103591919,12.076494216918945,2.382288725301623,4.849669933319092,4,4,7.0,0,222208,0,0.2720969000001787,0.25,0.25,0.25,4.275145489137573,0.44732135683298113,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-nonlinear-v01,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.46918949999962933,0.016633900006127078,0.14473569999972824,0.0,0.6305591000054847,64,192,136,136,0.18744057981457493,18.48106540517858,0.029689084750097905,0.09390691512233924,0.1529722640223453,0.9650160670280457,8.251548272674993,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1572711249,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.2309037148952484,0.9861136078834534,0.12259366177022457,0.15031069703400135,0.26004406809806824,19.733163833618164,1.8282729923725127,5.570767402648926,1.5757153132930397,2.933724880218506,2,2,31.075,0,222208,0,0.46918949999962933,0.25,0.25,0.25,4.020080330518356,0.4427121512591839,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-nonlinear-v01,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.29383860000234563,0.0,0.0,0.0,0.29383860000234563,64,192,136,136,0.18744057981457493,18.48106540517858,0.12968558982482925,0.20795198712476154,0.3334805186067564,0.7226443886756897,6.481413127806921,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29383860000234563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-nonlinear-v01,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.26960739999776706,0.016633900006127078,0.14473569999972824,0.0,0.4309770000036224,64,192,136,136,0.18744057981457493,18.48106540517858,0.030365421583715246,0.09558452117359065,0.1544251868420728,0.9673947691917419,8.27556447837343,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1572711249,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.44242604076862335,0.9266437888145447,0.2864549979567528,0.2929453067481518,0.659702479839325,792.9799194335938,2.6685157895088194,9.674116134643555,2.29723951369524,5.022407531738281,4,4,7.0,0,222208,0,0.26960739999776706,0.25,0.25,0.25,3.989207226021822,0.4460455484688282,0.0,0.0,0.0
