arm,kind,rho,local_kind,metric,quantile_weight,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,median_correction_metric_norm,p90_correction_metric_norm,median_gradient_cosine,median_proposal_cosine,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.04450939424862477,0.27367168546250514,0.39429550763495297,0.9930000000000002,0.07514843749999998,0.020722656249999985,0.045350559751351494,0.2702162088382799,0.40878015631927467,0.9930000000000002,0.05464062499999998,0.026128906249999917,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.004216156237768498,-0.03268336340999706,-0.005057321740495224,-0.029227886785771817,280,0,360,0,0.0,0.0,0.0,0.0,0,0.0010679548930018887,0.0017256399128379092,0.7887839897245694,0.5076246768202927,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,16.228476599993883
lbqcd,paper,0.0,paper,adam,0.0,0.04469803743420142,0.2734784381502163,0.39424497917463225,0.9930000000000002,0.07319531249999998,0.019746093749999985,0.04514914295879313,0.26897689632962524,0.4088250581995013,0.9930000000000002,0.05854687499999998,0.029058593749999917,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.00441757303032686,-0.033922675918651723,-0.004868678554918571,-0.029421134098060686,280,0,360,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,6.0697090000030585
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.06239730000751309,0.32062277630398633,0.4316268696274498,0.9930000000000002,0.057070312500000143,0.028535156249999985,0.0428840589074071,0.26304459819847487,0.3930202698291696,0.9930000000000002,0.05073437499999998,0.012910156249999985,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.006682657081712895,-0.039854974049802094,0.012830584018393099,0.017723204055709374,280,0,340,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,11.178777499997523
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.04423205066513414,0.27051837722731575,0.3934882355139367,0.9930000000000002,0.06831249999999998,0.017792968749999985,0.04226397010621996,0.26500094795539086,0.3931133679648615,0.9930000000000002,0.07514843749999998,0.024175781249999917,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.00730274588290003,-0.037898624292886096,-0.005334665323985854,-0.032381195020961206,280,0,380,0,0.475,0.0,0.25833333333333336,0.0,0,0.0,0.014869633338299252,0.8001382190516133,0.4648877729979497,-0.0009327542699847518,-0.0001952304638580923,"{""local"": 2, ""none"": 63, ""quantile"": 50, ""quantile+local"": 5}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,21.2876333000022
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.04437493617981514,0.26942448937562596,0.3940656019254064,0.9930000000000002,0.06928906249999998,0.019703125000000016,0.04221904940557297,0.2643694099487027,0.3926412075498944,0.9930000000000002,0.07319531249999998,0.023199218749999917,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.007347666583547019,-0.03853016229957423,-0.005191779809304853,-0.033475082872650996,280,0,380,0,0.6416666666666666,0.0,0.26666666666666666,0.0,0,0.00223346720544364,0.023546236934217875,0.7974968121505148,0.4490357229197057,-0.0015094598123487168,-0.00023226937916886737,"{""local"": 2, ""none"": 43, ""quantile"": 73, ""quantile+local"": 2}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,26.382062999997288
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.045221356018174896,0.27730811090330443,0.3972096544034087,0.9930000000000002,0.07905468749999998,0.025117187499999985,0.043327444443062024,0.2675330600080518,0.39669262885678547,0.9930000000000002,0.07026562499999998,0.018769531249999985,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.006239271546057967,-0.035366512240225134,-0.004345359970945095,-0.025591461344972533,280,0,360,0,0.8416666666666667,0.0,0.225,0.0,0,0.006339104667784059,0.03917335473778749,0.809937892323061,0.4523379870755616,-0.002137310682124853,-0.00027092086063670433,"{""local"": 1, ""none"": 19, ""quantile"": 97, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,31.511217199993553
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.051473980240638095,0.27007041989883207,0.3927311260641792,0.9930000000000002,0.06219531249999986,0.024097656250000016,0.033603447706652245,0.23010253087870178,0.3797578284689118,0.9930000000000002,0.07807812499999998,0.027105468749999917,0.04956671598911999,0.30289957224827696,0.4136654302515419,0.9930000000000002,0.07146093750000003,0.030976562499999985,-0.015963268282467746,-0.07279704136957518,0.0019072642515181037,-0.03282915234944489,280,0,380,0,0.42500000000000004,0.0,0.2916666666666667,0.0,0,0.0,0.0293854646172489,0.8095426595353454,0.41223655761954925,-0.003147486107877483,-0.0020062078957523207,"{""local"": 6, ""none"": 69, ""quantile"": 42, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,1,1,6.15625,3,3856.261507721629,36.91884420000133
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.039327700229810025,0.23551306605470754,0.3769365223215512,0.9930000000000002,0.04780468749999998,0.012421874999999985,0.035521639988522535,0.22416128094493626,0.3886125816942859,0.9930000000000002,0.06245312499999998,0.028082031249999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.0019874806177644366,-0.006031463217123001,0.005793540859051927,0.005320321892648278,280,0,390,0,0.0,0.0,0.0,0.0,0,0.0008727145756485929,0.0015239554908952093,0.7645310603209867,0.46791034132944304,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,16.187766200018814
lbqcd,paper,0.0,paper,adam,0.0,0.039605986967550244,0.23563698089103835,0.37695443105578375,0.9930000000000002,0.04780468749999998,0.011968749999999917,0.036935839159168316,0.22764598063745622,0.3948229250568673,0.9930000000000002,0.05128125000000001,0.025640624999999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.003401679788410217,-0.002546763524603035,0.006071827596792145,0.0054442367289790905,280,0,380,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,6.1646259000117425
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.04614254845017651,0.3018195880952766,0.43620930000732333,0.9930000000000002,0.11336718750000012,0.043671874999999985,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.0,0.0,0.012608389079418414,0.07162684393321733,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,11.220037699997192
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.03864584185882225,0.2320310364582231,0.37835411019697873,0.9930000000000002,0.04194531249999998,0.013921874999999917,0.03544089345980228,0.22323901586414469,0.38909775439809735,0.9930000000000002,0.05854687499999998,0.026128906249999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.001906734089044182,-0.006953728297914574,0.005111682488064151,0.0018382922961638348,280,0,390,0,0.575,0.0,0.2,0.0,0,0.0012034466897838702,0.008524507911927498,0.7465107387932053,0.4013653039577264,-0.0008324780778991636,-0.00010471058667229423,"{""local"": 12, ""none"": 51, ""quantile"": 49, ""quantile+local"": 8}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,21.244668700004695
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.03871566694206985,0.2314083840893243,0.37899805902601225,0.9930000000000002,0.04096874999999998,0.014410156249999917,0.03586727334974449,0.2230249016170449,0.38899808680543924,0.9930000000000002,0.06635937499999998,0.030523437499999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.0023331139789863897,-0.007167842545014347,0.00518150757131175,0.0012156399272650331,280,0,360,0,0.6583333333333333,0.0,0.20833333333333334,0.0,0,0.0030599286088478185,0.016162115317963334,0.7558899231394862,0.3940994475850358,-0.0011845690526674718,-0.00013418000366943722,"{""local"": 6, ""none"": 41, ""quantile"": 65, ""quantile+local"": 8}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,26.325121200003196
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.037634764955094546,0.22946806649633478,0.37963307056987067,0.9930000000000002,0.04585156249999998,0.017339843749999917,0.03326596600572196,0.21913404071925507,0.38866170481576906,0.9930000000000002,0.06245312499999998,0.027105468749999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,-0.0002681933650361401,-0.011058703442804185,0.0041006055843364475,-0.0007246776657244824,280,0,360,0,0.85,0.0,0.21666666666666667,0.0,0,0.006833623158848301,0.03174576993337585,0.7471107002890001,0.3566002303073017,-0.001965743183442057,-0.0002179957004103482,"{""local"": 2, ""none"": 18, ""quantile"": 91, ""quantile+local"": 9}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,31.432388100016396
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.03323904580878101,0.21817905597377713,0.37624567425986905,0.9930000000000002,0.06512499999999986,0.025562500000000016,0.036358674116024225,0.22324539852513506,0.3828770514972994,0.9930000000000002,0.06414843749999986,0.025640624999999917,0.0335341593707581,0.23019274416205926,0.38331457322190293,0.9930000000000002,0.08003124999999998,0.027105468749999917,0.0028245147452661268,-0.0069473456369242015,-0.0002951135619770895,-0.012013688188282134,280,0,390,0,0.5,0.0,0.25833333333333336,0.0,0,0.00013966871337262371,0.022487845122591013,0.7159488179679481,0.3941239538113942,-0.0024643324406493127,-0.00159125094191148,"{""local"": 10, ""none"": 60, ""quantile"": 45, ""quantile+local"": 5}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D01-rare007,separated-unequal-rare,missing,QGD-D01-rare007/missing,2,1,6.875,3,3776.362858857016,36.830026500014355
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.021780945075566827,0.17836129622154936,0.22541043965007931,1.0,0.09351562500000002,0.02179687500000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,-0.0016451744526877476,0.009436975522349927,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0004575333991474422,0.0009267959995316625,0.8559426136214305,0.5391538652709295,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,16.23691740000504
lbqcd,paper,0.0,paper,adam,0.0,0.021847631098092624,0.1784366990999711,0.22446059610470695,1.0,0.09449218750000002,0.02228515625000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,-0.0015784884301619506,0.009512378400771654,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,6.040883299981942
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.028689136777917845,0.1797430389571321,0.2183735720712535,1.0,0.12675781249999998,0.04369140624999998,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,0.005263017249663271,0.010818718257932652,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,11.183140899986029
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.022512461553552576,0.17480811801985138,0.2194852299587507,1.0,0.09464843749999999,0.02326171875000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,-0.0009136579747019979,0.005883797320651946,280,0,280,0,0.6083333333333334,0.0,0.2916666666666667,0.0,0,0.0012477012036254545,0.00682163784136596,0.8554741339395723,0.4317405918252869,-0.0005091594697168386,-5.309085676202234e-05,"{""local"": 8, ""none"": 47, ""quantile"": 62, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,21.701797099987743
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.02292740114599301,0.17140972235907434,0.21432483555184104,1.0,0.09660156249999999,0.02472656250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,-0.0004987183822615648,0.002485401659874903,280,0,280,0,0.8166666666666667,0.0,0.3,0.0,0,0.0026663246728490346,0.013500345053989955,0.8531325412410475,0.4108579400058182,-0.0007847895217383454,-7.64265021550899e-05,"{""local"": 4, ""none"": 22, ""quantile"": 90, ""quantile+local"": 4}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,27.34869859999162
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.021529717958970185,0.17160303540327862,0.21440133963401398,1.0,0.09562499999999999,0.02472656250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,-0.0018964015692843894,0.0026787147040791826,280,0,280,0,0.9416666666666667,0.0,0.31666666666666665,0.0,0,0.006887133044418193,0.02615434559529856,0.8460936010838808,0.39512713648202996,-0.0014602131051435253,-0.00012982403169150463,"{""local"": 4, ""none"": 7, ""quantile"": 107, ""quantile+local"": 2}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,32.6798165999935
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.02087149711485692,0.17857494395518098,0.2271250949420234,1.0,0.07562500000000007,0.02011718749999998,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.023426119528254574,0.16892432069919944,0.21213842287037193,1.0,0.08292968749999999,0.01691406250000002,0.0,0.0,-0.002554622413397656,0.009650623255981539,280,0,280,0,0.44999999999999996,0.0,0.3,0.0,0,0.0,0.017424299437021225,0.8689191767389248,0.46925189334590156,-0.001472227798664092,-0.0006509815102872511,"{""local"": 4, ""none"": 66, ""quantile"": 48, ""quantile+local"": 2}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,0,1,2.125,8,1047.0430910079544,37.892878499988
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.016680334677518616,0.15863857066627451,0.19699605542183957,1.0,0.08312499999999998,0.018164062500000005,0.01714064464661158,0.15904591083027944,0.19678981658569283,1.0,0.08312499999999998,0.018164062500000022,0.015473838692649178,0.1620552871482412,0.20372720489763876,0.9750000000000001,0.08996093749999998,0.018652343750000005,0.0016668059539624025,-0.0030093763179617483,0.0012064959848694379,-0.003416716481966675,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0005118146732317365,0.0010869262666982015,0.8979212359509593,0.3936114601113964,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D02-unequal-K9,unequal,concentrated,QGD-D02-unequal-K9/concentrated,1,1,1.75,8,1054.1624471377072,16.396240300004138
