arm,target,family,dimension,instance,initialization,learning_rate,conditioned_direction_count,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,model_parameters,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
kll-small-rsr,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,176,24.62386550446642,0.08807966131927358,0.16512459131977053,0.13053895777098892,1.0092576742172241,6.226913526380128,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.25418050000007497,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,176,24.62386550446642,0.02655860584027181,0.08964567837235828,0.10402451427298182,0.9789481163024902,9.617829192839826,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,0,0,0.497391199998674,6288,0.25,0.25,11.975206524589128,0.29274664968252184
cta-kll-hybrid,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,176,24.62386550446642,0.026392866058360553,0.08877453650569221,0.10247451716689092,0.9813783168792725,9.61817921015476,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0,0.4961380999957328,6288,0.25,0.25,12.055819970060089,0.29938139766454697
paper-neural,NCT-d16-correlated-t-i0,correlated-t,16,0,broad,0.016,176,24.62386550446642,0.09855996368682263,0.1820255930417619,0.27667777385551007,0.756033182144165,8.37510851774227,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.34272280000004685,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i0,correlated-t,16,0,broad,0.016,176,24.62386550446642,0.06723474194417811,0.12674346236039638,0.13968482798034176,0.9569618105888367,5.814258821419212,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5400316000013845,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i0,correlated-t,16,0,broad,0.016,176,24.62386550446642,0.08448825006613525,0.1675124193902475,0.12437701920837335,0.9954895973205566,6.241663112613805,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.28243340000335593,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i0,correlated-t,16,0,broad,0.016,176,24.62386550446642,0.01779408076994926,0.07030860387862431,0.10019746063401783,0.9812350869178772,10.8045551163677,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,0,0,0.5553175000022748,6288,0.25,0.25,4.187476131643626,0.2671218913048506
cta-kll-hybrid,NCT-d16-correlated-t-i0,correlated-t,16,0,broad,0.016,176,24.62386550446642,0.01815249088278037,0.07124792250582407,0.09930970886569786,0.9842461347579956,10.704690498336618,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0,0.5450507999994443,6288,0.25,0.25,4.249656995929745,0.27391631007194517
paper-neural,NCT-d16-correlated-t-i1,correlated-t,16,1,concentrated,0.016,192,16.25826180631025,0.04465935935501175,0.11149817496149031,0.18532328970977463,0.8646495342254639,6.2300142453290075,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.34662460000254214,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i1,correlated-t,16,1,concentrated,0.016,192,16.25826180631025,0.07033583819923894,0.1371730088260313,0.16011085849937914,0.9174522757530212,5.883542832074741,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.529979099999764,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i1,correlated-t,16,1,concentrated,0.016,192,16.25826180631025,0.09147540350703753,0.16739877797618888,0.10231029659231136,1.0065301656723022,5.572377666850278,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.26520390000223415,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i1,correlated-t,16,1,concentrated,0.016,192,16.25826180631025,0.02195966309605968,0.08344090129065163,0.10852049821814769,0.9946685433387756,8.50774180821573,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5344562000027508,6288,0.25,0.25,8.26109859891761,0.31616583913564683
cta-kll-hybrid,NCT-d16-correlated-t-i1,correlated-t,16,1,concentrated,0.016,192,16.25826180631025,0.022872576509343823,0.0845300177888229,0.11037786113785138,1.0002970695495605,8.274235105381695,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5561606000046595,6288,0.25,0.25,8.314593534175668,0.3211689658463001
paper-neural,NCT-d16-correlated-t-i1,correlated-t,16,1,broad,0.016,192,16.25826180631025,0.06664867065973024,0.14633113896156438,0.21842421326794081,0.8155291676521301,5.960013366011184,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.36521340000035707,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i1,correlated-t,16,1,broad,0.016,192,16.25826180631025,0.07511145873464375,0.14788375991526562,0.13465035159002625,0.9736114144325256,6.29481834319139,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5652814000059152,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i1,correlated-t,16,1,broad,0.016,192,16.25826180631025,0.0822932121555775,0.15379925167606714,0.13877958489792142,0.9721992611885071,6.453324878315761,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2758853000050294,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i1,correlated-t,16,1,broad,0.016,192,16.25826180631025,0.0270908346133778,0.0906614475866393,0.10915376221451559,0.9992815256118774,8.445094679355575,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5476173000060953,6288,0.25,0.25,3.2770045909975623,0.27638451643288137
cta-kll-hybrid,NCT-d16-correlated-t-i1,correlated-t,16,1,broad,0.016,192,16.25826180631025,0.02726508213373169,0.09082039580032125,0.10951131932315744,1.002527117729187,8.391036609293192,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5567482000042219,6288,0.25,0.25,3.326366767383276,0.2821298733353615
paper-neural,NCT-d16-correlated-t-i2,correlated-t,16,2,concentrated,0.016,176,23.595431871896515,0.05591973975416664,0.13125385382509508,0.22990177795179098,0.7866609692573547,7.625047431677684,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.356614799995441,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i2,correlated-t,16,2,concentrated,0.016,176,23.595431871896515,0.07267753085464967,0.1447242393010397,0.13668272874524867,0.9506146311759949,5.4613216802361295,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5491853000057745,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i2,correlated-t,16,2,concentrated,0.016,176,23.595431871896515,0.06879802750977682,0.1375545042168519,0.1254405089724215,0.9643445611000061,5.671876044807832,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2788165999954799,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i2,correlated-t,16,2,concentrated,0.016,176,23.595431871896515,0.024922291684079667,0.07985330049024537,0.11506992787448546,0.9761407971382141,8.622955930021241,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,0,0,0.5801349000030314,6288,0.25,0.25,9.996365230707749,0.31593379750847816
cta-kll-hybrid,NCT-d16-correlated-t-i2,correlated-t,16,2,concentrated,0.016,176,23.595431871896515,0.025649098803219417,0.0826246124773411,0.11364406361817647,0.9878694415092468,8.496668404373558,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0,0.5694497000004048,6288,0.25,0.25,10.180291712075174,0.33329147696495054
paper-neural,NCT-d16-correlated-t-i2,correlated-t,16,2,broad,0.016,176,23.595431871896515,0.06893136153147061,0.14745216387271345,0.24995211451760158,0.7686730027198792,6.586520830202307,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3910513000009814,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i2,correlated-t,16,2,broad,0.016,176,23.595431871896515,0.0601604573058836,0.1190953116232535,0.14450419405466863,0.944247305393219,6.978435310389063,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.6275153999959002,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i2,correlated-t,16,2,broad,0.016,176,23.595431871896515,0.08298481321546625,0.14464278594108634,0.14263037432015302,0.9796087741851807,5.439187053804176,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2619395000001532,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i2,correlated-t,16,2,broad,0.016,176,23.595431871896515,0.019610879254052804,0.07378701315394286,0.11423481673184302,0.9601916670799255,9.013674998284479,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,0,0,0.5418021000004956,6288,0.25,0.25,3.785389847442653,0.2817788109183311
cta-kll-hybrid,NCT-d16-correlated-t-i2,correlated-t,16,2,broad,0.016,176,23.595431871896515,0.018765610818039846,0.0724539310736803,0.11127677755110008,0.9681482911109924,8.903768882133592,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0,0.47626750000199536,6288,0.25,0.25,3.9328270523856537,0.29845276176929475
paper-neural,NCT-d16-correlated-t-i3,correlated-t,16,3,concentrated,0.016,192,20.487919728974646,0.08975609267966433,0.16914296603781903,0.27085550377803175,0.7903525233268738,7.107254120782066,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3961122999971849,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i3,correlated-t,16,3,concentrated,0.016,192,20.487919728974646,0.07322451916482464,0.14956101818637005,0.16049611850073348,1.0187686681747437,6.960413863638629,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.6038075999967987,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i3,correlated-t,16,3,concentrated,0.016,192,20.487919728974646,0.07270864135065125,0.143214060217866,0.1345075413633504,0.9873265624046326,6.3197140767831606,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.33579330000065966,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i3,correlated-t,16,3,concentrated,0.016,192,20.487919728974646,0.023662554279624715,0.08297677418332504,0.11993917273991538,0.9771395325660706,9.11571244867849,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.6029494999966118,6288,0.25,0.25,8.203893490899127,0.29769192039966585
cta-kll-hybrid,NCT-d16-correlated-t-i3,correlated-t,16,3,concentrated,0.016,192,20.487919728974646,0.023696816512767782,0.08310340674961714,0.11927339468838064,0.9812902808189392,9.090721093309778,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.567493900001864,6288,0.25,0.25,8.262716148058908,0.3037402965128422
paper-neural,NCT-d16-correlated-t-i3,correlated-t,16,3,broad,0.016,192,20.487919728974646,0.0638473791014249,0.14237744141304304,0.24175961415357008,0.8108267188072205,7.23220408415455,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.4008490999985952,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i3,correlated-t,16,3,broad,0.016,192,20.487919728974646,0.0831413497575646,0.15798393489558027,0.15373743367590112,1.0282431840896606,6.436265857234323,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5913598999977694,6288,,,,
kll-small-rsr,NCT-d16-correlated-t-i3,correlated-t,16,3,broad,0.016,192,20.487919728974646,0.06753095045603885,0.14234532231966274,0.14438544867513953,0.9555730223655701,6.520777598261381,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.26692149999871617,6288,,,,
cta-exact-hybrid,NCT-d16-correlated-t-i3,correlated-t,16,3,broad,0.016,192,20.487919728974646,0.019688723089341664,0.07933871742710408,0.12189390625006818,0.9716081023216248,9.87941463541902,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5718376000004355,6288,0.25,0.25,3.5028960012940127,0.2693612162023783
cta-kll-hybrid,NCT-d16-correlated-t-i3,correlated-t,16,3,broad,0.016,192,20.487919728974646,0.019664697448359192,0.07933020975767788,0.12105050416515867,0.975273847579956,9.932623827467383,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5855837000053725,6288,0.25,0.25,3.5486712837081753,0.2759408883750439
paper-neural,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,192,18.84525685605792,0.07924122578476478,0.15868933418166048,0.2571011121078186,0.7794584035873413,7.9485605027615565,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3705149000015808,6288,,,,
minibatch-sw,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,192,18.84525685605792,0.06054075047047647,0.13195858106350497,0.16592894486498003,0.9295334219932556,5.755547907622446,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5708452999970177,6288,,,,
kll-small-rsr,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,192,18.84525685605792,0.10884428472925656,0.16509627359691015,0.17085505073332688,0.9677987694740295,5.633597633947085,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.26668400000198744,6288,,,,
cta-exact-hybrid,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,192,18.84525685605792,0.029663042658233607,0.0867438134354871,0.12163571856986521,0.9790500998497009,9.273808946712919,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.581568800000241,6288,0.25,0.25,4.884860479629499,0.326625420153141
cta-kll-hybrid,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,192,18.84525685605792,0.030542826682085078,0.08793698873358989,0.11969802219131691,0.9882780313491821,9.212752936420419,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5537744000030216,6288,0.25,0.25,4.967001490166209,0.33847402930259707
paper-neural,NCT-d16-nonlinear-i0,nonlinear,16,0,broad,0.016,192,18.84525685605792,0.08443360122972976,0.15828273296497106,0.265512248633349,0.7792118191719055,6.4616094771586035,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3547928999978467,6288,,,,
minibatch-sw,NCT-d16-nonlinear-i0,nonlinear,16,0,broad,0.016,192,18.84525685605792,0.07212108166041453,0.13469418754906204,0.17988902177878915,0.8958469033241272,6.32183866009905,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5686800000039511,6288,,,,
kll-small-rsr,NCT-d16-nonlinear-i0,nonlinear,16,0,broad,0.016,192,18.84525685605792,0.08179272741733712,0.15233229885144792,0.16726220392766658,0.9910961985588074,5.98284602763653,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2703703000006499,6288,,,,
cta-exact-hybrid,NCT-d16-nonlinear-i0,nonlinear,16,0,broad,0.016,192,18.84525685605792,0.024121345242066994,0.07915524072269695,0.11972281661283898,0.9820849299430847,9.284837046938042,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5917950000002747,6288,0.25,0.25,3.063688622572431,0.2940240167081356
cta-kll-hybrid,NCT-d16-nonlinear-i0,nonlinear,16,0,broad,0.016,192,18.84525685605792,0.024329357971577537,0.07881210223339735,0.11905054343533022,0.9866148829460144,9.082334167899148,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5973720999973011,6288,0.25,0.25,3.1339831024725298,0.3057541407644749
paper-neural,NCT-d16-nonlinear-i1,nonlinear,16,1,concentrated,0.016,192,19.099965029189065,0.09998203881172252,0.1732580571788973,0.3043326291779548,0.7726818323135376,8.315770126695044,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3656068999989657,6288,,,,
minibatch-sw,NCT-d16-nonlinear-i1,nonlinear,16,1,concentrated,0.016,192,19.099965029189065,0.10760917897091815,0.17524511248152355,0.21425069281665024,1.0026259422302246,5.773508804550638,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5517184999989695,6288,,,,
kll-small-rsr,NCT-d16-nonlinear-i1,nonlinear,16,1,concentrated,0.016,192,19.099965029189065,0.08681108944332472,0.15220345039949382,0.18437307815966006,0.9903992414474487,5.679705984578424,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.26828609999938635,6288,,,,
cta-exact-hybrid,NCT-d16-nonlinear-i1,nonlinear,16,1,concentrated,0.016,192,19.099965029189065,0.02202125491797524,0.08191275248811199,0.12345204336144566,0.9777198433876038,7.9247235697940726,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5351502999983495,6288,0.25,0.25,3.677548981971877,0.3714477390050888
cta-kll-hybrid,NCT-d16-nonlinear-i1,nonlinear,16,1,concentrated,0.016,192,19.099965029189065,0.021970034019529905,0.082380274789228,0.12371348762016027,0.9810920357704163,7.86494539694683,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5446650000012596,6288,0.25,0.25,3.6925806947023454,0.3736934125423431
paper-neural,NCT-d16-nonlinear-i1,nonlinear,16,1,broad,0.016,192,19.099965029189065,0.08819953200188202,0.16262074210757832,0.2983967097038301,0.7657796144485474,7.9258985793668515,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37843599999905564,6288,,,,
minibatch-sw,NCT-d16-nonlinear-i1,nonlinear,16,1,broad,0.016,192,19.099965029189065,0.11258218261166064,0.18882967768354972,0.21591577654465344,1.0136666297912598,6.309172488031881,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.549737000001187,6288,,,,
kll-small-rsr,NCT-d16-nonlinear-i1,nonlinear,16,1,broad,0.016,192,19.099965029189065,0.1191647476506077,0.18160190986748193,0.21277546568907688,0.9436060786247253,6.2053824626272,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.27539810000598663,6288,,,,
cta-exact-hybrid,NCT-d16-nonlinear-i1,nonlinear,16,1,broad,0.016,192,19.099965029189065,0.020982114694087173,0.07826806729929658,0.11859285466079421,0.985957682132721,8.593097879959798,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5656047000011313,6288,0.25,0.25,2.5894211612454265,0.332106776535511
cta-kll-hybrid,NCT-d16-nonlinear-i1,nonlinear,16,1,broad,0.016,192,19.099965029189065,0.021259815935527726,0.07978496815131994,0.11873764278652382,0.9891960024833679,8.4797510609183,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5454307000036351,6288,0.25,0.25,2.603767796999665,0.33419826030731203
paper-neural,NCT-d16-nonlinear-i2,nonlinear,16,2,concentrated,0.016,192,18.539599537726666,0.0884746769543856,0.167148147470019,0.2645372414784711,0.7776082158088684,7.977538102960414,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.35132380000140984,6288,,,,
minibatch-sw,NCT-d16-nonlinear-i2,nonlinear,16,2,concentrated,0.016,192,18.539599537726666,0.09346909627111977,0.1686703019853626,0.18750788020787434,0.9846246242523193,6.09099060362344,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5923183999984758,6288,,,,
kll-small-rsr,NCT-d16-nonlinear-i2,nonlinear,16,2,concentrated,0.016,192,18.539599537726666,0.09300634602209001,0.17505393061864002,0.15873886075941196,0.960722804069519,5.713435088833004,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2872168000030797,6288,,,,
cta-exact-hybrid,NCT-d16-nonlinear-i2,nonlinear,16,2,concentrated,0.016,192,18.539599537726666,0.030327288939290042,0.09021681189495577,0.13559214105936243,0.9841771721839905,9.197737461562493,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.6032301999948686,6288,0.25,0.25,4.110996626025443,0.30921937227249147
cta-kll-hybrid,NCT-d16-nonlinear-i2,nonlinear,16,2,concentrated,0.016,192,18.539599537726666,0.02959513907903144,0.08899197559091249,0.13602294768959225,0.981931209564209,9.36852239368279,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5938000999958604,6288,0.25,0.25,4.099785641716636,0.3074531927704811
paper-neural,NCT-d16-nonlinear-i2,nonlinear,16,2,broad,0.016,192,18.539599537726666,0.0684777204411926,0.13916067404633622,0.24017918552165674,0.8319739103317261,7.8584632358847735,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.4174462000009953,6288,,,,
